scan_id,frame_index_0based,bscan_index_matlab_1based,source_file,raw_oct_file,flow_dicom_file,tracking_file,diameter_um,flow_speed_mm_s,dx_um,dz_um,vessel_id,phantom_id,session_id,independent_acquisition_id,temporal_repeat_id,temporal_repeat_count,scan_time_interval_s,acquisition_order,slow_axis_position_um,slow_axis_spacing_um,reconstruction_version,position_label,manual_adjustment_source,manual_adjustment_count
flow01,21,22,arrays/flow01/frame_021.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,22,23,arrays/flow01/frame_022.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,23,24,arrays/flow01/frame_023.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,24,25,arrays/flow01/frame_024.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,25,26,arrays/flow01/frame_025.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,26,27,arrays/flow01/frame_026.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,27,28,arrays/flow01/frame_027.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,28,29,arrays/flow01/frame_028.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,29,30,arrays/flow01/frame_029.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,30,31,arrays/flow01/frame_030.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,31,32,arrays/flow01/frame_031.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,32,33,arrays/flow01/frame_032.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,33,34,arrays/flow01/frame_033.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,34,35,arrays/flow01/frame_034.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,35,36,arrays/flow01/frame_035.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,36,37,arrays/flow01/frame_036.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,37,38,arrays/flow01/frame_037.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,38,39,arrays/flow01/frame_038.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,39,40,arrays/flow01/frame_039.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,40,41,arrays/flow01/frame_040.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,41,42,arrays/flow01/frame_041.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,42,43,arrays/flow01/frame_042.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,43,44,arrays/flow01/frame_043.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,44,45,arrays/flow01/frame_044.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,45,46,arrays/flow01/frame_045.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,46,47,arrays/flow01/frame_046.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,47,48,arrays/flow01/frame_047.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,48,49,arrays/flow01/frame_048.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,49,50,arrays/flow01/frame_049.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,50,51,arrays/flow01/frame_050.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,51,52,arrays/flow01/frame_051.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,52,53,arrays/flow01/frame_052.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,53,54,arrays/flow01/frame_053.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,54,55,arrays/flow01/frame_054.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,55,56,arrays/flow01/frame_055.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,56,57,arrays/flow01/frame_056.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,57,58,arrays/flow01/frame_057.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,58,59,arrays/flow01/frame_058.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,59,60,arrays/flow01/frame_059.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,60,61,arrays/flow01/frame_060.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,61,62,arrays/flow01/frame_061.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,62,63,arrays/flow01/frame_062.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,63,64,arrays/flow01/frame_063.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,64,65,arrays/flow01/frame_064.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,65,66,arrays/flow01/frame_065.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,66,67,arrays/flow01/frame_066.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,67,68,arrays/flow01/frame_067.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,68,69,arrays/flow01/frame_068.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,69,70,arrays/flow01/frame_069.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,70,71,arrays/flow01/frame_070.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,71,72,arrays/flow01/frame_071.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,72,73,arrays/flow01/frame_072.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,73,74,arrays/flow01/frame_073.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,74,75,arrays/flow01/frame_074.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,75,76,arrays/flow01/frame_075.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,76,77,arrays/flow01/frame_076.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,77,78,arrays/flow01/frame_077.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,78,79,arrays/flow01/frame_078.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,79,80,arrays/flow01/frame_079.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,80,81,arrays/flow01/frame_080.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,81,82,arrays/flow01/frame_081.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,82,83,arrays/flow01/frame_082.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,83,84,arrays/flow01/frame_083.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,84,85,arrays/flow01/frame_084.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,85,86,arrays/flow01/frame_085.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,86,87,arrays/flow01/frame_086.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,87,88,arrays/flow01/frame_087.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,88,89,arrays/flow01/frame_088.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,89,90,arrays/flow01/frame_089.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,90,91,arrays/flow01/frame_090.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,91,92,arrays/flow01/frame_091.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,92,93,arrays/flow01/frame_092.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,93,94,arrays/flow01/frame_093.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,94,95,arrays/flow01/frame_094.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,95,96,arrays/flow01/frame_095.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,96,97,arrays/flow01/frame_096.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,97,98,arrays/flow01/frame_097.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,98,99,arrays/flow01/frame_098.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,99,100,arrays/flow01/frame_099.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,100,101,arrays/flow01/frame_100.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,101,102,arrays/flow01/frame_101.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,102,103,arrays/flow01/frame_102.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,103,104,arrays/flow01/frame_103.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,104,105,arrays/flow01/frame_104.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,105,106,arrays/flow01/frame_105.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,106,107,arrays/flow01/frame_106.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
flow01,107,108,arrays/flow01/frame_107.npz,1.oct,1.oct-Flow_ed.dcm,tracking/flow01/flow01_mentor_tracking.csv,128,1,12.7,6.7,,,,,,3,,,,,ee3012c04be0d02289520a34409d0855a3e5ca58,whole_volume,,0
